Product ID,Product Name,Product Price,Product Rating,Product Brand,Product Specification,Product URL
PID65,"Vivo Y36 ROM 8 GB ROM 128 GB Front Camera 16 MP Back Camera 50 MP + 2 MP + 2 MP Battery Type Li-Po 5000 mAh, non-removable","Rs. 62,480",4.8,Vivo,"General FeaturesRelease Date2023-05-27SIM SupportDual SIM (Nano-SIM, dual stand-by)Phone Dimensions164.06 × 76.17 × 8.07 mmPhone Weight202 gOperating SystemAndroid 13, Funtouch 13DisplayScreen Size6.64 InchesScreen Resolution1080 x 2388 pixelsScreen TypeIPS LCD, 90Hz, 650 nits (peak)Screen ProtectionnullMemoryInternal Memory128 GBRAM8 GBCard SlotmicroSDXC (dedicated slot)PerformanceProcessor2.4 Ghz Octa CoreGPUAdreno 610BatteryTypeLi-Po 5000 mAh, non-removableCameraFront Camera16 MPFront Flash LightNoFront Video Recording1080p@30fpsBack Flash LightYesBack Camera50 MP + 2 MP + 2 MPBack Video Recording1080p@30fpsConnectivityBluetoothYes3GYes4G/LTEYes5GNoRadioYesWiFiYesNFCYes (market/region dependent)
General Features
Release Date 2023-05-27
SIM Support Dual SIM (Nano-SIM, dual stand-by)
Phone Dimensions 164.06 × 76.17 × 8.07 mm
Phone Weight 202 g
Operating System Android 13, Funtouch 13
Display
Screen Size 6.64 Inches
Screen Resolution 1080 x 2388 pixels
Screen Type IPS LCD, 90Hz, 650 nits (peak)
Screen Protection null
Memory
Internal Memory 128 GB
RAM 8 GB
Card Slot microSDXC (dedicated slot)
Performance
Processor 2.4 Ghz Octa Core
GPU Adreno 610
Battery
Type Li-Po 5000 mAh, non-removable
Camera
Front Camera 16 MP
Front Flash Light No
Front Video Recording 1080p@30fps
Back Flash Light Yes
Back Camera 50 MP + 2 MP + 2 MP
Back Video Recording 1080p@30fps
Connectivity
VIEW MORE",https://www.daraz.pk/products/y36-8-gb-128-gb-16-mp-50-mp-2-mp-2-mp-li-po-5000-mah-i426880911-s2026142706.html?search=1
PID66,"Redmi Note 12 Pro , 8GB Ram 256GB Rom , 6.67 Inches AMOLED Display || 5000 mAh - Fast charging 67W","Rs. 88,999",4.8,Redmi,"BuildOSAndroid 13 OS UIMIU1 13 DimensionsN/A WeightN/A SIMDual Sim, Dual Standby (Nano-SIM) ColorsGray, Blue Frequency2G BandSIM1: GSM 850 / 900 / 1800 / 1900
SIM2: GSM 850 / 900 / 1800 / 1900 3G BandHSDPA 850 / 900 / 1900 / 2100 4G BandLTE band 1(2100), 3(1800), 5(850), 7(2600), 8(900), 40(2300), 41(2500) ProcessorCPUOcta-core (2x 2.3 GHz Kryo 470 Gold + 6 x 1.8 GHz Kryo 470 Silver) ChipsetSnapdragon 732G GPUAdreno 618 DisplayTechnologyAMOLED Capacitive Touchscreen, Multitouch Size6.67 Inches Resolution1080 x 2400 Pixels (~395 PPI) Extra Features120Hz MemoryBuilt-in256GB Built-in, 8GB RAM CardmicroSDXC (dedicated slot) CameraMainQuad Camera: 108 MP, (wide), PDAF + 8 MP + 2 MP + 2 MP, LED Flash FeaturesGeo-tagging, Phase detection, touch focus, HDR, Panorama, Video (4K@30fps, 1080p@30/60fps) Front16 MP ConnectivityWLANWi-Fi 802.11 a/b/g/n/ac, dual-band Bluetoothv5.1 with A2DP, LE GPSYes + GPS, GLONASS, GALILEO, BDS RadioFM Radio (Unspecified) USBUSB Type-C 2.0, OTG NFCYes InfraredYes DataGPRS, Edge, 3G (HSPA 42.2/5.76 Mbps), 4G LTE-A (CA) FeaturesSensorsAccelerometer, Compass, Fingerprint (under display, optical), Gyro, Proximity Audio3.5mm Audio Jack, 24-bit/192kHz audio, Speaker Phone BrowserHTML5 MessagingSMS(threaded view), MMS, Email, Push Mail, IM GamesBuilt-in + Downloadable TorchYes ExtraNFC, (market/region dependent), Photo/video editor, Document viewer BatteryCapacity(Li-Po Non removable), 5000 mAh - Fast charging 67W, 50% in 15 min, 100% in 46 min (advertised)
Build OS Android 13 OS  
UI MIU1 13  
Dimensions N/A  
Weight N/A  
SIM Dual Sim, Dual Standby (Nano-SIM)  
Colors Gray, Blue  
Frequency 2G Band SIM1: GSM 850 / 900 / 1800 / 1900
SIM2: GSM 850 / 900 / 1800 / 1900  
3G Band HSDPA 850 / 900 / 1900 / 2100  
4G Band LTE band 1(2100), 3(1800), 5(850), 7(2600), 8(900), 40(2300), 41(2500)  
Processor CPU Octa-core (2x 2.3 GHz Kryo 470 Gold + 6 x 1.8 GHz Kryo 470 Silver)  
Chipset Snapdragon 732G  
GPU Adreno 618  
Display Technology AMOLED Capacitive Touchscreen, Multitouch  
VIEW MORE",https://www.daraz.pk/products/12-8gb-256gb-667-5000-mah-67-i429674904-s2045924192.html?search=1
PID67,INFINIX HOT30 - 8GB+8GB RAM 128GB ROM - 5000 mAh Battery Pta Approved Offical Brand Warranty,"Rs. 37,999",4.2,Infinix,"SIM SupportDual SIM (Nano-SIM, dual stand-by)Phone Dimensions168.7 x 76.6 x 8.4 mmPhone Weight196 gOperating SystemAndroid 13, XOS 12.6DisplayScreen Size6.78 InchesScreen Resolution1080 x 2460 PixelsScreen TypeIPS LCDScreen ProtectionN/AMemoryInternal Memory128 GBRAM8 GBCard SlotmicroSDXC (dedicated slot)PerformanceProcessorMediatek Helio G88 (12nm) Octa-coreGPUMali-G52 MC2BatteryType5000 mAhCameraFront Camera8 MPFront Flash LightYesFront Video Recording1080p@30fpsBack Flash LightYesBack Camera50 MP + 0.08 MPBack Video Recording1440p@30fps, 1080p@30fpsConnectivityBluetoothYes3GYes4G/LTEYes5GNoRadioYesWiFiYesNFCYes
VIEW MORE",https://www.daraz.pk/products/infinix-hot30-8gb8gb-ram-128gb-rom-5000-mah-battery-pta-approved-offical-brand-warranty-i431800271-s2058853021.html?search=1
PID68,"Samsung Galaxy A54 , 5G , 8GB Ram 256GB Rom , 6.4 Inches AMOLED Display 120Hz , 5000 mAh-Fast battery 25W wired","Rs. 135,999",0,Samsung,"BuildOSAndroid 13 OS UIOneUI 5.1 Dimensions158.2 x 76.7 x 8.2 mm Weight202 g SIMHybrid Dual SIM, Dual Standby, (Nano-SIM) ColorsLime, Graphite, Violet, White Frequency2G BandSIM1: GSM 850 / 900 / 1800 / 1900
SIM2: GSM 850 / 900 / 1800 / 1900 3G BandHSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 4G BandLTE band 1(2100), 3(1800), 5(850), 7(2600), 8(900), 20(800), 38(2600), 40(2300), 41(2500) 5G BandSA/NSA/Sub6/mmWave ProcessorCPUOcta-core (4 x 2.4 GHz Cortex-A78 + 4 x 2.0 GHz Cortex-A55) ChipsetExynos 1380 (5 nm) GPUMali-G68 MP5 DisplayTechnologySuper AMOLED Capacitive Touchscreen, Multitouch Size6.4 Inches Resolution1080 x 2340 Pixels (~403 PPI) Extra Features120Hz, 1000 nits (HBM) MemoryBuilt-in256GB Built-in, 8GB RAM CardmicroSDXC (uses shared SIM slot) CameraMainQuad Camera: 50 MP, f/1.8, (wide), PDAF, OIS + 12 MP, f/2.2, (ultrawide) + 5 MP, f/2.4, (macro), LED Flash Featurespanorama, HDR, Video (4K@30fps, 1080p@30/60fps, 720p@480fps) Front32 MP, f/2.2, 26mm (wide), 1/2.8"", Video (4K@30fps, 1080p@30fps) ConnectivityWLANWi-Fi 802.11 a/b/g/n/ac/6, dual-band, Wi-Fi Direct Bluetoothv5.3 with A2DP, LE GPSYes + A-GPS support & Glonass, BDS, GALILEO, BDS USBUSB Type-C 2.0, OTG NFCYes DataGPRS, EDGE, 3G (HSPA 42.2/5.76 Mbps), 4G LTE-A, 5G capable FeaturesSensorsAccelerometer, Compass, Fingerprint (under display, optical), Gyro, Proximity, Virtual proximity sensing AudioSpeaker Phone BrowserHTML5 MessagingSMS(threaded view), MMS, Email, Push Mail, IM GamesBuilt-in + Downloadable TorchYes ExtraNFC Yes (market/region dependent), IP67 dust/water resistant (up to 1m for 30 mins), Photo/video editor, Document viewer BatteryCapacity(Li-Po Non removable), 5000 mAh - Fast charging 25W wired
Build OS Android 13 OS  
UI OneUI 5.1  
Dimensions 158.2 x 76.7 x 8.2 mm  
Weight 202 g  
SIM Hybrid Dual SIM, Dual Standby, (Nano-SIM)  
Colors Lime, Graphite, Violet, White  
Frequency 2G Band SIM1: GSM 850 / 900 / 1800 / 1900
SIM2: GSM 850 / 900 / 1800 / 1900  
3G Band HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100  
4G Band LTE band 1(2100), 3(1800), 5(850), 7(2600), 8(900), 20(800), 38(2600), 40(2300), 41(2500)  
5G Band SA/NSA/Sub6/mmWave  
Processor CPU Octa-core (4 x 2.4 GHz Cortex-A78 + 4 x 2.0 GHz Cortex-A55)  
VIEW MORE",https://www.daraz.pk/products/a54-5g-8gb-256gb-64-120hz-5000-mah-25w-i429905632-s2047265791.html?search=1
PID69,Redmi 12C 4GB RAM + 128GB ROM PTA Approved Mobile Phone with 1 Year Brand Warranty,"Rs. 30,940",5,Redmi,"Redmi 12C
RAM: 4GB
ROM: 128GB
Official Brand Stock
1 Year Brand Warranty
Available in 4 colours
Product details of Redmi 12C 4GB RAM + 128GB ROM PTA Approved Mobile Phone with 1 Year Brand Warranty
Redmi 12C
RAM: 4GB
ROM: 128GB
Official Brand Stock
1 Year Brand Warranty
Available in 4 colours
VIEW MORE",https://www.daraz.pk/products/4gb-12c-128gb-pta-1-i424387894-s2010688930.html?search=1
PID70,Redmi Note 12 || 8GB Ram 128GB Rom || 6.67 Inches AMOLED Display || 5000 mAh - Fast charging 33W wired ||,"Rs. 50,449",4,Redmi,"Xiaomi Redmi Note 12 detailed specificationsBuildOSAndroid 13 OS UIMIUI 14 Dimensions165.7 x 76 x 7.9 mm Weight183 g SIMDual Sim, Dual Standby (Nano-SIM) ColorsOnyx Gray, Mint Green, Ice Blue Frequency2G BandSIM1: GSM 850 / 900 / 1800 / 1900
SIM2: GSM 850 / 900 / 1800 / 1900 3G BandHSDPA 850 / 900 / 1900 / 2100 4G BandLTE band 1(2100), 3(1800), 5(850), 7(2600), 8(900), 40(2300), 41(2500) ProcessorCPUOcta-core (4 x 2.8 GHz Cortex-A73 + 4 x 1.9 GHz Cortex-A53) ChipsetQualcomm SM6225 Snapdragon 685 (6 nm) GPUAdreno 610 DisplayTechnologyAMOLED Capacitive Touchscreen, Multitouch Size6.67 Inches Resolution1080 x 2400 Pixels (~395 PPI) ProtectionCorning Gorilla Glass 3 Extra Features120Hz, 450 nits (typ), 700 nits (HBM), 1200 nits (peak) MemoryBuilt-in128GB Built-in, 8GB RAM, UFS 2.2 CardNo CameraMainTriple Camera: 50 MP, f/1.8, (wide), 1/2.76"", PDAF + 8 MP, f/2.2, (ultrawide), 1/4"" + 2 MP, f/2.4, (macro), LED Flash FeaturesGeo-tagging, Phase detection, touch focus, HDR, Panorama, Video (1080p@30fps) Front13 MP, f/2.5, (wide), 1/3.0"", HDR, Video (1080p@30fps) ConnectivityWLANWi-Fi 802.11 a/b/g/n/ac, dual-band Bluetoothv5.0 with A2DP, LE GPSYes + GPS, GLONASS RadioFM Radio (Unspecified) USBUSB Type-C 2.0, OTG NFCNo InfraredYes DataGPRS, Edge, 3G (HSPA 42.2/5.76 Mbps), 4G LTE-A FeaturesSensorsAccelerometer, Compass, Fingerprint (side-mounted), Gyro, Proximity Audio3.5mm Audio Jack, 24-bit/192kHz audio, Speaker Phone BrowserHTML5 MessagingSMS(threaded view), MMS, Email, Push Mail, IM GamesBuilt-in + Downloadable TorchYes ExtraIP53, dust and splash resistant, Photo/video editor, Document viewer BatteryCapacity(Li-Po Non removable), 5000 mAh - Fast charging 33W wired
Xiaomi Redmi Note 12 detailed specifications
Build OS Android 13 OS  
UI MIUI 14  
Dimensions 165.7 x 76 x 7.9 mm  
Weight 183 g  
SIM Dual Sim, Dual Standby (Nano-SIM)  
Colors Onyx Gray, Mint Green, Ice Blue  
Frequency 2G Band SIM1: GSM 850 / 900 / 1800 / 1900
SIM2: GSM 850 / 900 / 1800 / 1900  
3G Band HSDPA 850 / 900 / 1900 / 2100  
4G Band LTE band 1(2100), 3(1800), 5(850), 7(2600), 8(900), 40(2300), 41(2500)  
VIEW MORE",https://www.daraz.pk/products/12-8gb-1-000-gb-128-20-33-i429690781-s2046010371.html?search=1
PID71,"Redmi A2 Plus || 3GB + 64GB || 6.5 IPS Display || Battery (Li-ion Non removable), 5000 mAh","Rs. 20,499",5,Redmi,"BuildOSAndroid 12 Go edition UIMIUI Dimensions164.9 x 76.8 x 9.1 mm Weight192 g SIMDual Sim, Dual Standby (Nano-SIM) ColorsLight Green, Light Blue, Black Frequency2G BandSIM1: GSM 850 / 900 / 1800 / 1900
SIM2: GSM 850 / 900 / 1800 / 1900 3G BandHSDPA 850 / 900 / 2100 4G BandLTE band 1(2100), 3(1800), 5(850), 7(2600), 8(900), 38(2600), 39(1900), 40(2300), 41(2500) ProcessorCPUOcta-core (4 x 2.2 GHz Cortex-A53 + 4 x 1.7 GHz Cortex-A53) ChipsetMediatek Helio G36 (12 nm) GPUPowerVR GE8320 DisplayTechnologyIPS LCD Capacitive Touchscreen, 16M Colors, Multitouch Size6.5 Inches Resolution720 x 1600 Pixels (~269 PPI) Extra Features400 nits (typ) MemoryBuilt-in64GB Built-in, 3GB RAM CardmicroSDXC (dedicated) CameraMainDual Camera: 8 MP, f/2.0, (wide) + 0.08 MP (depth), Dual LED Flash FeaturesPhase detection, geo-tagging, touch focus, face detection, Video (1080p@30fps) Front5 MP, f/2.2, Video (1080p@30fps) ConnectivityWLANWi-Fi 802.11 a/b/g/n Bluetoothv5.0 with A2DP, LE GPSYes + GPS, GLONASS, GALILEO, BDS RadioFM Radio USBmicroUSB 2.0 NFCNo DataGPRS, EDGE, 3G (HSPA 42.2/5.76 Mbps), 4G LTE-A FeaturesSensorsAccelerometer, Fingerprint (rear-mounted) Audio3.5mm Audio Jack, 24-bit/192kHz audio, Speaker Phone BrowserHTML5 MessagingSMS(threaded view), MMS, Email, Push Mail, IM Gamesbuilt-in + downloadable TorchYes ExtraPhoto/video editor, Document viewer BatteryCapacity(Li-ion Non removable), 5000 mAh - Fast battery charging
Build OS Android 12 Go edition  
UI MIUI  
Dimensions 164.9 x 76.8 x 9.1 mm  
Weight 192 g  
SIM Dual Sim, Dual Standby (Nano-SIM)  
Colors Light Green, Light Blue, Black  
Frequency 2G Band SIM1: GSM 850 / 900 / 1800 / 1900
SIM2: GSM 850 / 900 / 1800 / 1900  
3G Band HSDPA 850 / 900 / 2100  
4G Band LTE band 1(2100), 3(1800), 5(850), 7(2600), 8(900), 38(2600), 39(1900), 40(2300), 41(2500)  
Processor CPU Octa-core (4 x 2.2 GHz Cortex-A53 + 4 x 1.7 GHz Cortex-A53)  
Chipset Mediatek Helio G36 (12 nm)  
GPU PowerVR GE8320  
Display Technology IPS LCD Capacitive Touchscreen, 16M Colors, Multitouch  
Size 6.5 Inches  
Resolution 720 x 1600 Pixels (~269 PPI)  
VIEW MORE",https://www.daraz.pk/products/a2-3gb-64gb-a2-li-ion-65-mah-i431400484-s2057010979.html?search=1
PID72,"Samsung Galaxy A34 , 5G , 8GB Ram 256GB Rom , 6.6 Inches AMOLED Display 120Hz , 5000 mAh-Fast battery 25W wired","Rs. 113,850",4.7,Samsung,"BuildOSAndroid 13 OS UIOneUI 5.1 Dimensions161.3 x 78.1 x 8.2 mm Weight199 g SIMDual Sim, Dual Standby (Nano-SIM) ColorsLime, Graphite, Violet, Silver Frequency2G BandSIM1: GSM 850 / 900 / 1800 / 1900
SIM2: GSM 850 / 900 / 1800 / 1900 3G BandHSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 4G BandLTE band 1(2100), 2(1900), 3(1800), 5(850), 7(2600), 8(900), 20(800), 38(2600), 40(2300), 41(2500) 5G Band5G SA/NSA ProcessorCPUOcta-core (2 x 2.6 GHz Cortex-A78 + 6 x 2.0 GHz Cortex-A55) ChipsetMediatek MT6877V Dimensity 1080 (6 nm) GPUMali-G68 MC4 DisplayTechnologySuper AMOLED Capacitive Touchscreen, Multitouch Size6.6 Inches Resolution1080 x 2340 Pixels (~390 PPI) ProtectionCorning Gorilla Glass 5 Extra Features120Hz, 1000 nits (HBM) MemoryBuilt-in256GB Built-in, 8GB RAM CardmicroSDXC (uses shared SIM slot) CameraMainTriple Camera: 48 MP, f/1.8, 26mm (wide), 1/2.0"", PDAF, OIS + 8 MP, f/2.2, (ultrawide), 1/4.0"" + 5 MP, f/2.4, (macro), LED Flash FeaturesGeo-tagging, touch focus, face detection, panorama, HDR, Video (4K@30fps, 1080p@30/60fps, 720p@480fps) Front13 MP, f/2.2, (wide), 1/3.1"", Video (4K@30fps, 1080p@30fps) ConnectivityWLANWi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct Bluetoothv5.3 with A2DP, LE GPSYes + GPS, GLONASS, GALILEO, BDS USBUSB Type-C 2.0, OTG NFCYes DataGPRS, EDGE, 3G (HSPA 42.2/5.76 Mbps), 4G LTE, 5G capable FeaturesSensorsAccelerometer, Compass, Fingerprint (under display, optical), Gyro, Virtual proximity sensing AudioSpeaker Phone BrowserHTML5 MessagingSMS(threaded view), MMS, Email, Push Mail, IM GamesBuilt-in + Downloadable TorchYes ExtraIP67 dust/water resistant (up to 1m for 30 min), Glass front, Plastic frame, Plastic back, Photo/video editor, Document viewer BatteryCapacity(Li-Po Non removable), 5000 mAh - Fast battery 25W wired
Build OS Android 13 OS  
UI OneUI 5.1  
Dimensions 161.3 x 78.1 x 8.2 mm  
Weight 199 g  
SIM Dual Sim, Dual Standby (Nano-SIM)  
Colors Lime, Graphite, Violet, Silver  
Frequency 2G Band SIM1: GSM 850 / 900 / 1800 / 1900
SIM2: GSM 850 / 900 / 1800 / 1900  
3G Band HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100  
4G Band LTE band 1(2100), 2(1900), 3(1800), 5(850), 7(2600), 8(900), 20(800), 38(2600), 40(2300), 41(2500)  
5G Band 5G SA/NSA  
VIEW MORE",https://www.daraz.pk/products/a34-5g-8gb-256gb-66-120hz-5000-mah-25w-i429910336-s2047641777.html?search=1
PID73,Daraz Like New Phones - Used Apple iPhone 11 Pro 64 GB Silver - PTA Approved,"Rs. 184,999",0,Apple,"Brand: Apple
Model: iPhone 11 Pro
Battery Health - 80+
PTA Approved
Storage: 64 GB
Screen: 6.5-in.
Super Retina HD
Camera: 12MP Zoom 10x
Video camera: 4K Zoom 6x
Processor: A13 Bionic chip
Memory: 4GB
Battery: Lithium-ion 3046 mAh
Genuine OEM components
Certified 6 Months Daraz Warranty.
Daraz Warranty Center Location: Karachi & Lahore.
Warranty will be claimed on order number/invoice.
The phone will be dispatched in Daraz's Like New packaging.
Phone will be slightly used, ensuring its authenticity with a genuine A-grade kit.
The original box, charging cable and charging dock will not be included.
All Daraz Like New Phones are thoroughly checked by experts to ensure your product is original, has all genuine parts and is in A+ condition.
60+ Quality Check Points – International Standard Grading software, quality check report will also be sent.
Fully functional Factory Unlocked
VIEW MORE",https://www.daraz.pk/products/daraz-like-new-phones-used-apple-iphone-11-pro-64-gb-silver-pta-approved-i434297532-s2082871191.html?search=1
PID74,"Vivo V27e , 8GB RAM , 256GB ROM , Back Camera 64 MP , Fingersensor , 4600 mAh Battery","Rs. 101,999",0,Vivo,"General Features
SIM SupportHybrid Dual SIM (Nano-SIM, dual stand-by)Phone Dimensions162.5 x 75.8 x 7.7 mmPhone Weight185 g (6.53 oz)Operating SystemAndroid 13, Funtouch 13DisplayScreen Size6.62 inchesScreen Resolution1080 x 2400 pixelsScreen TypeAMOLED, 120HzScreen ProtectionN/AMemoryInternal Memory256 GBRAM8 GBCard SlotmicroSDXC (uses shared SIM slot)PerformanceProcessorMediatek MT8781 Helio G99 (6nm)GPUMali-G57 MC2
Battery
Type Li-Po 4600 mAh, non-removable
Camera
Front Camera 32 MP
Front Flash Light No
Front Video Recording 1080p@30fps
Back Flash Light Yes
Back Camera 64 MP + 2 MP + 2 MP
Back Video Recording 4K@30/60fps, 1080p@30fps, gyro-EIS
Connectivity
Bluetooth Yes
3G Yes
4G/LTE Yes
5G No
Radio N/A
WiFi Yes
6.62 inchesDisplay
VIEW MORE",https://www.daraz.pk/products/v27e-8gb-256gb-64-mp-4600-mah-i432685822-s2075863648.html?search=1
PID75,"Samsung Galaxy A14 RAM 6 GB ROM 128 GB Front Camera 13 MP Back Camera 50 MP + 2 MP + 2 MP Battery Type (Li-Po Non removable), 5000 mAh","Rs. 57,770",5,Samsung,"BuildOSAndroid 13 OS UIOneUI 5.0 Dimensions167.7 x 78 x 9.1 mm Weight202 g SIMDual Sim, Dual Standby (Nano-SIM) ColorsBlack, Light Green, Dark Red, Silver Frequency2G BandSIM1: GSM 850 / 900 / 1800 / 1900
SIM2: GSM 850 / 900 / 1800 / 1900 3G BandHSDPA 850 / 900 / 1900 / 2100 4G BandLTE band 1(2100), 2(1900), 3(1800), 5(850), 7(2600), 8(900), 20(800), 38(2600), 40(2300), 41(2500) 5G BandSA/NSA ProcessorCPUOcta-core (2 x 2.4 GHz + 6x 2.0 GHz) ChipsetExynos 1330 GPUMali-G68 MC4 DisplayTechnologyPLS LCD Capacitive Touchscreen, 16M Colors, Multitouch Size6.8 Inches Resolution1080 x 2400 Pixels (~387 PPI) Extra Features90Hz MemoryBuilt-in64/128GB Built-in, 4/6GB RAM CardmicroSDXC (dedicated slot) CameraMainTriple Camera: 50 MP, f/1.8, (wide), PDAF + 2 MP, f/2.4, (macro) + 2 MP, f/2.4, (depth), LED Flash FeaturesGeo-tagging, touch focus, face detection, panorama, HDR, Video (1080p@30fps) Front13 MP, f/2.0, (wide), Video (1080p@30fps) ConnectivityWLANWi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct Bluetoothv5.2 with A2DP, LE GPSYes + GPS, GLONASS, GALILEO RadioFM Radio (Unspecified) USBUSB Type-C 2.0 NFCNo DataGPRS, EDGE, 3G (HSPA 42.2/5.76 Mbps), 4G LTE-A, 5G capable FeaturesSensorsAccelerometer, Compass, Fingerprint (side mounted), Virtual proximity sensing Audio3.5mm Audio Jack, MP3/WAV/WMA/eAAC+/FLAC player, MP4/WMV/H.265 player, Speaker Phone BrowserHTML5 MessagingSMS(threaded view), MMS, Email, Push Mail, IM GamesBuilt-in + Downloadable TorchYes ExtraGlass front, plastic back, plastic frame, Photo/video editor, Document viewer BatteryCapacity(Li-Po Non removable), 5000 mAh - Fast battery 15W wired
Build Android 13 OS  
OneUI 5.0  
167.7 x 78 x 9.1 mm  
202 g  
Dual Sim, Dual Standby (Nano-SIM)  
Black, Light Green, Dark Red, Silver  
Frequency SIM1: GSM 850 / 900 / 1800 / 1900SIM2: GSM 850 / 900 / 1800 / 1900  
HSDPA 850 / 900 / 1900 / 2100  
LTE band 1(2100), 2(1900), 3(1800), 5(850), 7(2600), 8(900), 20(800), 38(2600), 40(2300), 41(2500)  
SA/NSA  
Processor Octa-core (2 x 2.4 GHz + 6x 2.0 GHz)  
Exynos 1330  
Mali-G68 MC4  
Display PLS LCD Capacitive Touchscreen, 16M Colors, Multitouch  
VIEW MORE",https://www.daraz.pk/products/a14-6-gb-128-gb-13-mp-50-mp-2-mp-2-mp-5000-mah-i422821386-s2001221799.html?search=1
PID76,Infinix Zero 30 4G RAM 8 GB ROM 256 GB Front Camera 50 MP Back Camera 108 MP + 2 MP + 2 MP Battery Type 5000 mAh,"Rs. 69,990",0,Infinix,"BuildOSAndroid 13 OS UIXOS 13 Dimensions164.5 x 75 x 7.9 mm Weight182 g SIMDual Sim, Dual Standby (Nano-SIM) ColorsSunset Gold, Misty Green, Pearly White Frequency2G BandSIM1: GSM 850 / 900 / 1800 / 1900
SIM2: GSM 850 / 900 / 1800 / 1900 3G BandHSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 4G BandLTE band 1(2100), 3(1800), 5(850), 8(900), 38(2600), 40(2300), 41(2500) ProcessorCPUOcta-core (2 x 2.2 GHz Cortex-A76 + 6 x 2.0 GHz Cortex-A55) ChipsetMediatek MT8781 Helio G99 (6nm) GPUMali-G57 MC2 DisplayTechnology3D Curved AMOLED Touchscreen, 1B Colors, Multitouch Size6.78 Inches Resolution1080 x 2400 Pixels (~388 PPI) ProtectionCorning Gorilla Glass 5 Extra Features120Hz, 950 nits (peak) MemoryBuilt-in256GB Built-in, 8GB RAM, UFS 2.2 CardUnspecified CameraMainTriple Camera: 108 MP, f/1.7, (wide), 1/1.67"", PDAF + 2 MP, f/2.4 + 2 MP, f/2.4, Quad LED Flash FeaturesHDR, panorama, Video (1440p@30fps, 1080p@30/60fps) Front50 MP, f/2.5, (wide), 1/2.76"", PDAF, Dual LED Flash, Video (1440p@30fps, 1080p@30/60fps) ConnectivityWLANWi-Fi 802.11 a/b/g/n/ac, dual-band Bluetoothv5.3 with A2DP, LE GPSYes + A-GPS support RadioFM Radio USBUSB Type-C 2.0, OTG NFCYes DataGPRS, Edge, 3G HSPA, 4G LTE-A FeaturesSensorsAccelerometer, Compass, Fingerprint (under display, optical), Gyro, Proximity Audio3.5mm Audio Jack, 24-bit/192kHz audio, Tuned by JBL, Speaker Phone BrowserHTML5 MessagingSMS(threaded view), MMS, Email, Push Mail, IM GamesBuilt-in + Downloadable TorchYes ExtraGlass front, Aluminum frame, Photo/video editor, Document viewer BatteryCapacity(Li-Po Non removable), 5000 mAh
Build OS Android 13 OS  
UI XOS 13  
Dimensions 164.5 x 75 x 7.9 mm  
Weight 182 g  
SIM Dual Sim, Dual Standby (Nano-SIM)  
Colors Sunset Gold, Misty Green, Pearly White  
Frequency 2G Band SIM1: GSM 850 / 900 / 1800 / 1900
SIM2: GSM 850 / 900 / 1800 / 1900  
3G Band HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100  
4G Band LTE band 1(2100), 3(1800), 5(850), 8(900), 38(2600), 40(2300), 41(2500)  
Processor CPU Octa-core (2 x 2.2 GHz Cortex-A76 + 6 x 2.0 GHz Cortex-A55)  
Chipset Mediatek MT8781 Helio G99 (6nm)  
GPU Mali-G57 MC2  
VIEW MORE",https://www.daraz.pk/products/30-4g-8-gb-256-gb-50-mp-2-mp-2-mp-2-mp-i438403361-s2122417884.html?search=1
