Product ID,Product Name,Product Price,Product Rating,Product Brand,Product Specification,Product URL,Reviews,Questions,Total reviews
PID183,Sparx Neo 7 Ultra || 8GB Ram 128GB Rom || 6.5 Inches IPS Display || 5000 mAh - Fast charging 18W,34499,0.0,Sparx,"General FeaturesRelease Date2023-06-12SIM SupportDual Sim, Dual StandbyPhone Dimensions164.6x75.8x9.2 mmPhone WeightN/AOperating SystemAndroid 12DisplayScreen Size6.52 inchesScreen Resolution720 x 1600 pixelsScreen TypeIPS LCD Capacitive Touchscreen, 16M Colors, MultitouchScreen ProtectionN/AMemoryInternal Memory128 GBRAM8 GBCard SlotYesPerformanceProcessorOcta-core (4x2.3 GHz Cortex-A53 & 4x1.8 GHz Cortex-A53)GPUMediaTek Helio G25 (12 nm) GPU PowerVR GE8320BatteryType5000 mAhCameraFront Camera13 MPFront Flash LightNoFront Video RecordingYesBack Flash LightYesBack Camera50 MPBack Video RecordingYesConnectivityBluetoothYes3GYes4G/LTEYes5GNoRadioYesWiFiYesNFCNo
General Features
Release Date 2023-06-12
SIM Support Dual Sim, Dual Standby
Phone Dimensions 164.6x75.8x9.2 mm
Phone Weight N/A
Operating System Android 12
Display
Screen Size 6.52 inches
Screen Resolution 720 x 1600 pixels
Screen Type IPS LCD Capacitive Touchscreen, 16M Colors, Multitouch
Screen Protection N/A
Memory
Internal Memory 128 GB
RAM 8 GB
Card Slot Yes
Performance
Processor Octa-core (4x2.3 GHz Cortex-A53 & 4x1.8 GHz Cortex-A53)
GPU MediaTek Helio G25 (12 nm) GPU PowerVR GE8320
Battery
Type 5000 mAh
Camera
Front Camera 13 MP
Front Flash Light No
Front Video Recording Yes
Back Flash Light Yes
Back Camera 50 MP
Back Video Recording Yes
Connectivity
VIEW MORE",https://www.daraz.pk/products/7-8gb-128gb-65-ips-18-i433901725-s2081781131.html?search=1,No reviews,1,0
PID184,Tecno Spark 10 Pro RAM 8 GB ROM 256 GB front Camera 32 MP Back Camera 50 MP Battery Type5000 mAh,39990,0.0,Tecno,"BuildOSAndroid 13 OS UIHIOS 12.6 Dimensions164.6 x 76.2 x 8.4mm Weight208 g SIMDual Sim, Dual Standby (Nano-SIM) ColorsStarry Black, Pearl White Frequency2G BandSIM1: GSM 850 / 900 / 1800 / 1900
SIM2: GSM 850 / 900 / 1800 / 1900 3G BandHSDPA 850 / 900 / 2100 4G BandLTE ProcessorCPUOcta-core (2 x 2.0 GHz Cortex-A75 + 6 x 1.8 GHz Cortex-A55) ChipsetMediatek Helio G88 (12nm) GPUMali-G52 MC2 DisplayTechnologyIPS LCD Capacitive Touchscreen, 16M Colors, Multitouch Size6.8 Inches Resolution1080 x 2460 Pixels (~395 PPI) Extra Features90Hz MemoryBuilt-in256GB Built-in, 8GB RAM (+8GB of Virtual RAM ) CardmicroSD Card, (supports upto 256GB) CameraMainDual Camera: 50 MP, f/1.6, (wide), PDAF + 0.08 MP, (depth), LED Flash FeaturesDigital Zoom, Auto Flash, Face detection, Touch to focus, Video (1440p@30fps, 1080p@30fps) Front32 MP ConnectivityWLANWi-Fi 802.11 b/g/n Bluetoothv5.3 with A2DP, LE GPSYes + A-GPS support RadioFM Radio USBUSB Type-C 2.0, OTG NFCNo DataGPRS, Edge, 3G (HSPA 42.2/5.76 Mbps), 4G (LTE Cat4 150/50 Mbps) FeaturesSensorsAccelerometer, Compass, Fingerprint (side mounted), Proximity Audio3.5mm Audio Jack, MP4/H.264 player, MP3/WAV/FLAC/eAAC+ player, Speaker Phone BrowserHTML5 MessagingSMS(threaded view), MMS, Email, Push Mail, IM GamesBuilt-in + Downloadable TorchYes ExtraGlass front, Plastic frame, Plastic back, Photo/video editor, Document viewer BatteryCapacity(Li-Po Non removable), 5000 mAh
Build OS Android 13 OS  
UI HIOS 12.6  
Dimensions 164.6 x 76.2 x 8.4mm  
Weight 208 g  
SIM Dual Sim, Dual Standby (Nano-SIM)  
Colors Starry Black, Pearl White  
Frequency 2G Band SIM1: GSM 850 / 900 / 1800 / 1900
SIM2: GSM 850 / 900 / 1800 / 1900  
3G Band HSDPA 850 / 900 / 2100  
4G Band LTE  
Processor CPU Octa-core (2 x 2.0 GHz Cortex-A75 + 6 x 1.8 GHz Cortex-A55)  
Chipset Mediatek Helio G88 (12nm)  
GPU Mali-G52 MC2  
Display Technology IPS LCD Capacitive Touchscreen, 16M Colors, Multitouch  
Size 6.8 Inches  
Resolution 1080 x 2460 Pixels (~395 PPI)  
VIEW MORE",https://www.daraz.pk/products/10-8-gb-256-gb-32-mp-50-mp-5000-mah-i437347456-s2103294901.html?search=1,"Umer M.
2 months ago
...
mobile bhtttt acha hy or battery timing b good hy
Seller Response
2 months ago
thank you so much for your precious order review and rating us thank you ❤️
Storage Capacity:32GB, Color Family:Blue
1
Hasan A.
2 months ago
...
it was too good,pin packed and delivered much earlier .
Seller Response
2 months ago
thank you so much for your precious order review and rating us keep shopping on daraz ❤️
Storage Capacity:32GB, Color Family:Blue
3
Murtaza R.
3 months ago
...
Mobile s excellent n delivery was also in time seller s cooperative and sent original product 100% genuine
Seller Response
3 months ago
thank you so much for your precious order review and rating us keep shopping on daraz ❤️
Storage Capacity:32GB, Color Family:Blue
2
1
2
3",12,7
PID185,"Sparx Neo 7 Plus || 4GB Ram 64GB Rom || 6.56 Inches IPS Display || (Li-Po Non removable), 5000 mAh",25699,0.0,Sparx,"General FeaturesRelease Date2023-08-08SIM SupportDual SIM supportPhone Dimensions168 x 77.7 x 9.2 mmPhone WeightN/AOperating SystemAndroid 12 (Go edition)DisplayScreen Size6.56 InchesScreen Resolution720 x 1600 pixelsScreen TypeIPS LCD capacitive touchscreen, 16M colorsScreen ProtectionN/AMemoryInternal Memory64 GBRAM4 GBCard SlotMicroSD card support up to 128GBPerformanceProcessorOcta-core ProcessorGPUN/ABatteryType5000 mAhCameraFront Camera8 MPFront Flash LightN/AFront Video RecordingYesBack Flash LightYesBack Camera13 MP + 0.08 MPBack Video RecordingYesConnectivityBluetoothYes3GYes4G/LTEYes5GNoRadioYesWiFiYesNFCNo
General Features
Release Date 2023-08-08
SIM Support Dual SIM support
Phone Dimensions 168 x 77.7 x 9.2 mm
Phone Weight N/A
Operating System Android 12 (Go edition)
Display
Screen Size 6.56 Inches
Screen Resolution 720 x 1600 pixels
Screen Type IPS LCD capacitive touchscreen, 16M colors
Screen Protection N/A
Memory
Internal Memory 64 GB
RAM 4 GB
Card Slot MicroSD card support up to 128GB
Performance
Processor Octa-core Processor
GPU N/A
Battery
Type 5000 mAh
Camera
Front Camera 8 MP
Front Flash Light N/A
Front Video Recording Yes
Back Flash Light Yes
Back Camera 13 MP + 0.08 MP
Back Video Recording Yes
Connectivity
VIEW MORE",https://www.daraz.pk/products/7-4gb-64gb-656-ips-1-mah-i433903625-s2081774998.html?search=1,"S***.
6 days ago
...
The product was delivered within time, and the same as shown.
Storage Capacity:128GB, Color Family:Green
1",7,1
PID186,Itel A49 || 2GB Ram 32GB Rom || 6.6 IPS Display || Non-removable Li-Po 4000mAh battery Charger: 5V 1A,17999,5.0,Itel,"BuildOSAndroid 11.0 (Go edition) DimensionsN/A WeightN/A SIMDual Sim, Dual Standby (Nano-SIM) ColorsBlue, Black Frequency2G BandSIM1: GSM 850 / 900 / 1800 / 1900
SIM2: GSM 850 / 900 / 1800 / 1900 3G BandHSDPA 850 / 900 / 1900 / 2100 4G BandLTE ProcessorCPU1.4 Ghz Quad Core DisplayTechnologyIPS LCD Capacitive Touchscreen, 16M Colors, Multitouch Size6.6 Inches Resolution720 x 1520 Pixels (~255 PPI) MemoryBuilt-in32GB Built-in, 2GB RAM CardmicroSD Card, (supports upto 128GB) CameraMainDual 5 MP + AI lens, LED Flash FeaturesGeo-tagging, Phase detection, Night Mode, Video stabilization, Snapshot in video recording, Video (1080p@30fps) Front5 MP, LED Flash ConnectivityWLANWi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot Bluetoothv4.2 with A2DP, LE GPSYes + A-GPS support RadioFM Radio (not yet confirmed) USBmicroUSBv2.0 NFCNo DataGPRS, Edge, 3G (HSPA 42.2/11.5 Mbps), 4G (LTE Cat4 150/50 Mbps) FeaturesSensorsAccelerometer, Face ID, Fingerprint (rear mounted), Proximity Audio3.5mm Audio Jack, XviD/MP4/H.265 player, MP3/AAC+/WAV/Flac player, Speaker Phone BrowserHTML5 MessagingSMS(threaded view), MMS, Email, Push Mail, IM GamesBuilt-in + Downloadable TorchYes ExtraPhoto/video editor, Document viewer, Google Search, Maps, Gmail, Document viewer BatteryCapacity(Li-ion Non removable), 4000 mAh
165.44x76.17x9.6mm
N/A
Non-removable Li-Po 4000mAh battery Charger: 5V 1A
Android 11 (Go edition)
32GB built-in, 2GB Ram MicroSD Card (support up to 128GB)
Quad-Core, 1.4 GHz UniSoC SC9832E GPU PowerVR GE8322
Bluetooth 4.2, A2DP, LE USB microUSB 2.0 WLAN (Wi-Fi 802.11 b/g, Wi-Fi hotspot), GPRS, EDGE, 3G HSPA, 4G LTE
6.6 inches, Sensor FaceUnlock (rear-mounted), accelerometer, gyro, proximity, compass
IPS LCD capacitive touchscreen, 16M colors 720 x 1612 pixels, (294 ppi density)
SIM1: GSM 850 / 900 / 1800 / 1900 SIM2: GSM 850 / 900 / 1800 / 1900
HTML5
Sky Cyan , Starry Black
FM Radio, 3.5mm audio jack, MP4/H.263/H.264/WMV player, MP3/eAAC+/WMA/WAV player, YouTube, Google Talk, Games (built-in + downloadable)
Dual : 5MP, QVGAMP, (macro) LED flash, HDR, Panorama Video 720p@30fps Selfie camera Single 5MP Video 720p@30fps
MP3, WAV ringtones
SMS(threaded view), MMS, Email, Push Mail, IM
GPS Yes, with A-GPS, GLONASS, Dual SIM + Micro Sim, dual stand-by), Photo/video editor, Document viewer, Google Search, Maps, Gmail, Document viewer, Speakerphone
VIEW MORE",https://www.daraz.pk/products/itel-a49-2gb-ram-32gb-rom-66-ips-display-non-removable-li-po-4000mah-battery-charger-5v-1a-i292443810-s1572479882.html?search=1,No reviews,0,0
PID187,"Tecno Camon 20 , 8GB Ram 256GB Rom , 6.67 inches AMOLED Display , 5000 mAh - Fast charging 33W wired",49899,0.0,Tecno,"General FeaturesRelease Date2023-05-09SIM SupportDual SIM (Nano-SIM, dual stand-by)Phone Dimensions163.4 x 76.7 x 8.2 mmPhone WeightN/AOperating SystemAndroid 13, HIOS 13DisplayScreen Size6.67 inchesScreen Resolution1080 x 2400 pixelsScreen TypeAMOLEDScreen ProtectionN/AMemoryInternal Memory256 GBRAM8 GBCard SlotUnspecifiedPerformanceProcessorMediatek MT6769Z Helio G85GPUMali-G52 MC2BatteryTypeLi-Po 5000 mAh, non-removableCameraFront Camera32 MPFront Flash LightYesFront Video Recording1080p@30fpsBack Flash LightYesBack Camera64 MP + 2 MP + AI CamBack Video Recording1080p@30fpsConnectivityBluetoothYes3GYes4G/LTEYes5GnullRadioFM radioWiFiYesNFCNo
General Features
Release Date 2023-05-09
SIM Support Dual SIM (Nano-SIM, dual stand-by)
Phone Dimensions 163.4 x 76.7 x 8.2 mm
Phone Weight N/A
Operating System Android 13, HIOS 13
Display
Screen Size 6.67 inches
Screen Resolution 1080 x 2400 pixels
Screen Type AMOLED
Screen Protection N/A
Memory
Internal Memory 256 GB
RAM 8 GB
Card Slot Unspecified
Performance
Processor Mediatek MT6769Z Helio G85
GPU Mali-G52 MC2
Battery
Type Li-Po 5000 mAh, non-removable
Camera
Front Camera 32 MP
Front Flash Light Yes
Front Video Recording 1080p@30fps
Back Flash Light Yes
Back Camera 64 MP + 2 MP + AI Cam
Back Video Recording 1080p@30fps
Connectivity
VIEW MORE",https://www.daraz.pk/products/20-8gb-256gb-667-5000-mah-33w-i429697429-s2046014564.html?search=1,"Syed H.
2 weeks ago
...
Good product , I am satisfied, delivery was bit late then last but seller is responsive. I ll be recommend him to buying.
Seller Response
2 weeks ago
Thank you So Much For Your Kind Words, We Look Forward to Working With You Again in Future Thank You So Much For Purchasing From Bin Saeed Communication Khanewal Take Care Allah Hafiz.
Storage Capacity:32GB
1
Zakkiullah B.
2 years ago
...
exact same mobile is delivered very good nic and dabba pack
Seller Response
1 year ago
Dear Customer, Thanks for your order and good review.
Storage Capacity:32GB, Color Family:Starry Black
3
Salman J.
5 months ago
...
Packaging was good and received gift as well
Seller Response
4 months ago
Thank you So Much For Your Kind Words, We Look Forward to Working With You Again in Future Thank You So Much For Purchasing From Bin Saeed Communication Khanewal Take Care Allah Hafiz.
Storage Capacity:32GB, Color Family:Starry Black
1
2
3",4,7
PID188,Xiaomi 13T Pro RAM 12 GB ROM 512 GB Front Camera 20 MP Back Camera 50 MP + 50 MP Battery Type 5000 mAh,250000,0.0,Xiaomi,"BuildOSAndroid 13 OS UIMIUI 14 Dimensions162.2 x 75.7 x 8.5 mm Weight200 g SIMDual Sim, Dual Standby (Nano-SIM) ColorsWhite, Black, Green, Blue Frequency2G BandSIM1: GSM 850 / 900 / 1800 / 1900
SIM2: GSM 850 / 900 / 1800 / 1900 3G BandHSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100 4G BandLTE band 1(2100), 3(1800), 7(2600), 8(900), 20(800) 5G Band5G SA/NSA ProcessorCPUOcta-core (1 x 3.35 GHz Cortex-X3 + 3 x 3.0 GHz Cortex-A715 + 4 x 2.0 GHz Cortex-A510) ChipsetMediatek Dimensity 9200+ (4 nm) GPUARM Immortalis-G715 MP11 DisplayTechnologyAMOLED Capacitive Touchscreen, 68B Colors, Multitouch Size6.7 Inches Resolution1220 x 2712 Pixels (~446 PPI) Extra Features144Hz, Dolby Vision, HDR10+, 1200 nits (HBM), 2600 nits (peak) MemoryBuilt-in512GB Built-in, 12GB RAM, UFS 4.0 CardNo CameraMainTriple Camera: 50 MP, f/1.9, 24mm (wide), 1/1.28"", PDAF, OIS + 50 MP, f/1.9, 50mm (telephoto), 1/2.88"", PDAF, OIS, 2x optical zoom + 12 MP, f/2.2, 15mm (ultrawide), 1/3.06"", LED Flash FeaturesLeica lens, HDR, panorama, Video (8K@24fps, 4K@24/30/60fps, 4K/1080p@30fps HDR10+, 1080p@30/60/120/240fps; 10-bit LOG, gyro-EIS) Front20 MP, f/2.2, (wide), HDR, Video (1080p@30fps, HDR10+) ConnectivityWLANWi-Fi 802.11 a/b/g/n/ac/6e/7, tri-band, Wi-Fi Direct Bluetoothv5.3 with A2DP, LE GPSYes + GPS (L1+L5), GLONASS (G1), BDS (B1I+B1c+B2a), GALILEO (E1+E5a), QZSS (L1+L5), NavIC (L5) RadioNo USBUSB Type-C 2.0, OTG NFCYes InfraredYes DataGPRS, Edge, 3G (HSPA 42.2/5.76 Mbp), LTE-A, 5G capable FeaturesSensorsAccelerometer, Barometer, color spectrum, Compass, Fingerprint (under display, optical), Gyro Audio24-bit/192kHz audio, Speaker Phone BrowserHTML5 MessagingSMS(threaded view), MMS, Email, Push Mail, IM GamesBuilt-in + Downloadable TorchYes ExtraGlass front + Gorilla Glass 5), Glass back or silicone polymer back, aluminum frame, IP68 dust/water resistant (up to 1.5m for 30 min) BatteryCapacity(Li-Po Non removable), 5000 mAh
Build OS Android 13 OS  
UI MIUI 14  
Dimensions 162.2 x 75.7 x 8.5 mm  
Weight 200 g  
SIM Dual Sim, Dual Standby (Nano-SIM)  
Colors White, Black, Green, Blue  
Frequency 2G Band SIM1: GSM 850 / 900 / 1800 / 1900
SIM2: GSM 850 / 900 / 1800 / 1900  
VIEW MORE",https://www.daraz.pk/products/13t-12-gb-512-gb-20-mp-50-mp-50-mp-5000-mah-i434504764-s2084427777.html?search=1,No reviews,12,0
PID189,GOOGLE PIXEL 4a5g | 6gb ram | 128gb rom | official pta approved | 4000 mAh battery | camera better than iphone 11 | kit phone | can be updated to android 14 |,54999,5.0,GOOGLE,"pre { white-space: pre-wrap; }• GOOGLE PIXEL 4a5g with 6gb ram and 128gb rom.• Official PTA approved with Corning Gorilla Glass 3 protection.• 4000 mAh battery for long-lasting usage.• Camera better than iPhone 11 for stunning photos.• Kit phone with the ability to update to Android 14.Display:
Type: OLED, HDR10+Size: 6.2 inchesResolution: 1080 x 2340 pixelsProcessor:
Qualcomm Snapdragon 765GGPU:
Adreno 620RAM:
6 GBStorage:
128 GB (Non-expandable)Rear Cameras:
12.2 MP, f/1.7, PDAF, OIS16 MP, f/2.2, ultrawideFront Camera:
8 MP, f/2.0Battery:
Type: Li-Po 3885 mAh, non-removableFast Charging: 18WOperating System:
Android 11 (upgradeable)Connectivity:
5G capableWi-Fi 5Bluetooth 5.0Other Features:
Rear-mounted fingerprint sensorUSB Type-CDimensions:
153.9 x 74 x 8.2 mm (6.06 x 2.91 x 0.32 in)Weight:
168 g (5.93 oz)
The Google Pixel 4a5g is a high-performance smartphone with impressive features. With 6GB of RAM and 128GB of storage, this phone is perfect for multitasking and storing all your important files. It is PTA approved, ensuring that you can use it without any issues in Pakistan. The 4000mAh battery ensures that you can use your phone for extended periods without worrying about running out of charge. The camera on this phone is better than the iPhone 11, making it perfect for photography enthusiasts. This kit phone can be updated to Android 14, ensuring that you always have access to the latest features and security updates. The Corning Gorilla Glass 3 protection ensures that your phone is protected from scratches and other damage. Overall, the Google Pixel 4a5g is a great choice for anyone looking for a high-performance smartphone with impressive features.
Specifications of GOOGLE PIXEL 4a5g | 6gb ram | 128gb rom | official pta approved | 4000 mAh battery | camera better than iphone 11 | kit phone | can be updated to android 14 |
Brand No Brand SKU 436965947_PK-2101847973 Protection Corning Gorilla Glass 3 Year Not Specified Number Of Cameras Not Specified
What’s in the box phone",https://www.daraz.pk/products/4a5g-law6-gb-128gb-pta-4000-mah-11-14-i436965947-s2101847973.html?search=1,"Usman H.
2 months ago
...
100% recommended sparx genuine products will compete with the previous company,5 star ⭐ to All team of Daraz except seller 3 star ⭐ due to colour changed without any logic, order for family blue seller sent family mint ,that is also delightful.
Storage Capacity:64GB, Color Family:Blue
6
1
Ajaz R.
3 months ago
...
Good smartphone in this price range with 90hz Display loud sound good looking glass back and long battery life fast delivered.Recomend seller and store.
Storage Capacity:64GB, Color Family:Blue
7
*********16
2 months ago
...
It's a very good mobile, only the color change was there, the rest of the mobile company' packing is great ....💕💕💕💞
Storage Capacity:64GB, Color Family:Blue
5
1
2
3
4",0,12
PID190,SparX Neo 7 Ultra RAM 6 GB ROM 128 GB Front Camera 13 MP Back Camera 50 MP Battery Type 5000 mAh,33890,0.0,SparX,"BuildOSAndroid 12 OS DimensionsN/A WeightN/A SIMDual Sim, Dual Standby (Nano-SIM) ColorsVarious Frequency2G BandSIM1: GSM 850 / 900 / 1800 / 1900
SIM2: GSM 850 / 900 / 1800 / 1900 3G BandHSDPA 850 / 900 / 2100 4G BandLTE ProcessorCPU2.0 Ghz Octa Core ChipsetUnisoc Tiger T616 GPUMali-G57 MP1 DisplayTechnologyIPS LCD Capacitive Touchscreen, 16M Colors, Multitouch Size6.5 Inches Resolution720 x 1612 Pixels (~271 PPI) MemoryBuilt-in128GB Built-in, 6GB RAM CardmicroSD Card, (supports up to 256GB) CameraMainDual Camera: 50 MP + 2 MP, LED Flash FeaturesGe-tagging, Phase detection, Panorama, HDR, Video Front13 MP ConnectivityWLANWi-Fi 802.11 b/g/n, hotspot Bluetoothv5.1 with A2DP, LE GPSYes + A-GPS support RadioFM Radio USBmicroUSB 2.0 NFCNo DataGPRS, Edge, 3G (HSPA 42.2/5.76 Mbps), 4G LTE FeaturesSensorsAccelerometer, Fingerprint, Proximity Audio3.5mm Audio Jack, MP4/H.264 player, MP3/WAV/FLAC/eAAC+ player, Speaker Phone BrowserHTML5 MessagingSMS(threaded view), MMS, Email, Push Mail, IM GamesBuilt-in + Downloadable TorchYes ExtraPhoto/video editor, Document viewer BatteryCapacity(Li-Po Non removable), 5000 mAh - Fast charging 18W
Build OS Android 12 OS  
Dimensions N/A  
Weight N/A  
SIM Dual Sim, Dual Standby (Nano-SIM)  
Colors Various  
Frequency 2G Band SIM1: GSM 850 / 900 / 1800 / 1900
SIM2: GSM 850 / 900 / 1800 / 1900  
3G Band HSDPA 850 / 900 / 2100  
4G Band LTE  
Processor CPU 2.0 Ghz Octa Core  
Chipset Unisoc Tiger T616  
GPU Mali-G57 MP1  
Display Technology IPS LCD Capacitive Touchscreen, 16M Colors, Multitouch  
Size 6.5 Inches  
Resolution 720 x 1612 Pixels (~271 PPI)  
Memory Built-in 128GB Built-in, 6GB RAM  
Card microSD Card, (supports up to 256GB)  
Camera Main Dual Camera: 50 MP + 2 MP, LED Flash  
Features Ge-tagging, Phase detection, Panorama, HDR, Video  
VIEW MORE",https://www.daraz.pk/products/7-6-gb-128-gb-13-mp-50-mp-5000-mah-i428218856-s2035417263.html?search=1,No reviews,0,0
PID191,TECNO POVA 5 PRO = 8GB RAM 256GB ROM = 5000mAh,59999,0.0,TECNO,"General FeaturesRelease Date2023-11-08SIM SupportDual SIM (Nano-SIM, dual stand-by)Phone Dimensions168.5 x 76.5 x 9 mm (6.63 x 3.01 x 0.35 in)Phone Weight212 g (7.48 oz)Operating SystemAndroid 13, HIOS 13DisplayScreen Size6.78 inches, 109.2 cm2 (~84.7% screen-to-body ratio)Screen Resolution1080 x 2460 pixels (~396 ppi density)Screen TypeIPS LCD, 120Hz, 580 nits (peak)Screen ProtectionN/AMemoryInternal Memory256GB 8GB RAMRAM8GBCard SlotmicroSDXC (dedicated slot)PerformanceProcessorOcta-core (2x2.4 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55)GPUMali-G57 MC2BatteryTypeLi-Po 5000 mAh, non-removableCameraFront Camera16 MP, f/2.0, (wide)Front Flash LightLED flashFront Video Recording1080p@30fpsBack Flash LightDual LED flashBack Camera50 MP, f/1.6, (wide), PDAF 0.08 MP, (depth)Back Video Recording1440p@30fps, 1080p@30fpsConnectivityBluetoothYes3GYes4G/LTEYes5GYesRadioFM radioWiFiYesNFCN/A
Specifications of TECNO POVA 5 PRO = 8GB RAM 256GB ROM = 5000mAh
Brand No Brand SKU 438229066_PK-2122044504 Protection Corning Gorilla Glass 1 Year 2020 Number Of Cameras 2
What’s in the box 1 DATA CABLE + 1 CHARGER + 1 MOBILE PHONE",https://www.daraz.pk/products/5-8gb-256gb-5000mah-i438229066-s2122044504.html?search=1,This product has no reviews.,0,2
PID192,Xiaomi 13T Pro RAM 12 GB ROM 512 GB Front Camera 20 MP Back Camera 50 MP + 50 MP Battery Type 5000 mAh,250000,0.0,Xiaomi,"BuildOSAndroid 13 OS UIMIUI 14 Dimensions162.2 x 75.7 x 8.5 mm Weight200 g SIMDual Sim, Dual Standby (Nano-SIM) ColorsWhite, Black, Green, Blue Frequency2G BandSIM1: GSM 850 / 900 / 1800 / 1900
SIM2: GSM 850 / 900 / 1800 / 1900 3G BandHSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100 4G BandLTE band 1(2100), 3(1800), 7(2600), 8(900), 20(800) 5G Band5G SA/NSA ProcessorCPUOcta-core (1 x 3.35 GHz Cortex-X3 + 3 x 3.0 GHz Cortex-A715 + 4 x 2.0 GHz Cortex-A510) ChipsetMediatek Dimensity 9200+ (4 nm) GPUARM Immortalis-G715 MP11 DisplayTechnologyAMOLED Capacitive Touchscreen, 68B Colors, Multitouch Size6.7 Inches Resolution1220 x 2712 Pixels (~446 PPI) Extra Features144Hz, Dolby Vision, HDR10+, 1200 nits (HBM), 2600 nits (peak) MemoryBuilt-in512GB Built-in, 12GB RAM, UFS 4.0 CardNo CameraMainTriple Camera: 50 MP, f/1.9, 24mm (wide), 1/1.28"", PDAF, OIS + 50 MP, f/1.9, 50mm (telephoto), 1/2.88"", PDAF, OIS, 2x optical zoom + 12 MP, f/2.2, 15mm (ultrawide), 1/3.06"", LED Flash FeaturesLeica lens, HDR, panorama, Video (8K@24fps, 4K@24/30/60fps, 4K/1080p@30fps HDR10+, 1080p@30/60/120/240fps; 10-bit LOG, gyro-EIS) Front20 MP, f/2.2, (wide), HDR, Video (1080p@30fps, HDR10+) ConnectivityWLANWi-Fi 802.11 a/b/g/n/ac/6e/7, tri-band, Wi-Fi Direct Bluetoothv5.3 with A2DP, LE GPSYes + GPS (L1+L5), GLONASS (G1), BDS (B1I+B1c+B2a), GALILEO (E1+E5a), QZSS (L1+L5), NavIC (L5) RadioNo USBUSB Type-C 2.0, OTG NFCYes InfraredYes DataGPRS, Edge, 3G (HSPA 42.2/5.76 Mbp), LTE-A, 5G capable FeaturesSensorsAccelerometer, Barometer, color spectrum, Compass, Fingerprint (under display, optical), Gyro Audio24-bit/192kHz audio, Speaker Phone BrowserHTML5 MessagingSMS(threaded view), MMS, Email, Push Mail, IM GamesBuilt-in + Downloadable TorchYes ExtraGlass front + Gorilla Glass 5), Glass back or silicone polymer back, aluminum frame, IP68 dust/water resistant (up to 1.5m for 30 min) BatteryCapacity(Li-Po Non removable), 5000 mAh
Build OS Android 13 OS  
UI MIUI 14  
Dimensions 162.2 x 75.7 x 8.5 mm  
Weight 200 g  
SIM Dual Sim, Dual Standby (Nano-SIM)  
Colors White, Black, Green, Blue  
Frequency 2G Band SIM1: GSM 850 / 900 / 1800 / 1900
SIM2: GSM 850 / 900 / 1800 / 1900  
VIEW MORE",https://www.daraz.pk/products/13t-12-gb-512-gb-20-mp-50-mp-50-mp-5000-mah-i434382702-s2084333893.html?search=1,This product has no reviews.,0,1
